N,P,K,temperature,humidity,ph,label
100,60,50,23.73636364,82.50633407,5.1,Poor
100,60,50,15.852,64.67357757,4.82,Poor
100,60,50,22.89090909,82.57214949,5.04,Poor
100,60,50,23.73636364,81.85618639,4.94,Poor
100,60,50,27.90909091,81.47914875,4.96,Poor
100,60,50,27.90909091,82.11860255,5.14,Poor
100,60,50,23.73636364,82.51740055,5.18,Poor
100,60,50,23.73636364,82.51774211,5.06,Poor
100,60,50,22.89090909,81.79995485,4.9,Poor
100,60,50,27.65454545,80.76923109,4.86,Poor
100,60,50,27.90909091,81.47914875,4.94,Poor
100,60,50,27.90909091,82.12983237,5.08,Poor
100,60,50,27.63636364,81.94326156,5.1,Poor
100,60,50,29.4,78.43875472,4.96,Poor
100,60,50,27.90909091,81.94530684,5.0,Poor
100,60,50,27.90909091,81.47914875,4.92,Poor
100,60,50,27.65454545,80.76923109,4.84,Poor
100,60,50,27.90909091,82.12133439,5.1,Poor
100,60,50,23.73636364,82.49502826,5.04,Poor
100,60,50,15.852,64.67357757,4.98,Poor
100,60,50,22.89090909,82.57214949,5.02,Poor
100,60,50,22.89090909,81.95109629,4.98,Poor
100,60,50,22.89090909,82.59394089,5.1,Poor
100,60,50,27.90909091,81.47914875,4.98,Poor
100,60,50,27.90909091,80.94730392,4.86,Poor
100,60,50,22.89090909,81.95109629,4.92,Poor
100,60,50,23.73636364,81.85618639,4.98,Poor
100,60,50,22.89090909,81.95109629,4.96,Poor
100,60,50,23.73636364,81.85618639,4.92,Poor
100,60,50,27.65454545,81.95432804,5.16,Poor
100,60,50,22.89090909,82.6043481,5.08,Poor
100,60,50,18.77818182,73.84005592,5.12,Poor
100,60,50,27.03636364,81.17284876,4.84,Poor
100,60,50,27.90909091,82.13240087,5.16,Poor
100,60,50,23.73636364,81.70504495,4.9,Poor
100,60,50,18.77818182,73.84005592,5.18,Poor
100,60,50,22.89090909,81.45410524,4.88,Poor
100,60,50,27.65454545,81.95175954,5.08,Poor
100,60,50,27.90909091,80.98302511,4.88,Poor
100,60,50,23.73636364,82.49502826,5.02,Poor
100,60,50,27.65454545,81.30107591,4.92,Poor
100,60,50,27.63636364,81.14993447,4.9,Poor
100,60,50,18.77818182,73.67304347,4.82,Poor
100,60,50,22.89090909,82.59685095,5.06,Poor
100,60,50,18.77818182,73.67304347,4.98,Poor
100,60,50,27.65454545,80.76923109,4.82,Poor
100,60,50,23.73636364,81.33149275,4.84,Poor
100,60,50,27.65454545,81.30107591,4.94,Poor
100,60,50,22.89090909,81.95109629,4.94,Poor
100,60,50,22.89090909,81.41838405,4.86,Poor
100,60,50,27.65454545,81.94426239,5.06,Poor
100,60,50,27.90909091,82.13240087,5.18,Poor
100,60,50,28.65727273,81.29460915,4.9,Poor
100,60,50,23.73636364,82.51740055,5.16,Poor
100,60,50,27.90909091,82.11292885,5.02,Poor
100,60,50,18.77818182,73.67304347,4.88,Poor
100,50,50,27.65454545,82.97147395,6.42,Poor
100,50,50,28.08181818,82.94202429,6.62,Poor
100,50,50,28.08181818,82.99190719,6.44,Poor
100,50,50,28.99454545,82.87400331,6.5,Poor
100,50,50,26.01818182,83.64584984,6.6,Poor
100,50,50,28.08181818,83.05862275,6.32,Poor
100,50,50,28.99454545,83.03864802,6.34,Poor
100,50,50,27.65454545,82.94838307,6.56,Poor
100,50,50,27.65454545,82.96443161,6.54,Poor
100,50,50,28.08181818,83.04885748,6.36,Poor
100,50,50,28.08181818,82.92784642,6.52,Poor
80,15,40,28.64818182,80.81144138,6.48,Moderate
80,15,40,28.64818182,80.74849193,6.44,Moderate
80,15,40,28.99454545,80.70446436,6.64,Moderate
80,15,40,28.99454545,80.80100324,6.52,Moderate
80,15,40,28.64818182,80.80100324,6.52,Moderate
80,15,40,22.89090909,80.72083362,6.58,Moderate
80,15,40,28.08181818,80.71272377,6.68,Moderate
80,15,40,28.08181818,80.81102635,6.42,Moderate
80,15,40,27.65454545,80.63884419,6.6,Moderate
80,15,40,27.90909091,80.72997899,6.44,Moderate
80,15,40,26.01818182,80.48561726,6.6,Moderate
80,15,40,27.90909091,80.80297463,6.4,Moderate
80,15,40,28.99454545,80.89389142,6.56,Moderate
80,15,40,28.08181818,80.76311725,6.58,Moderate
80,15,40,28.64818182,80.75220565,6.6,Moderate
80,15,40,28.08181818,80.80721979,6.34,Moderate
80,15,40,28.08181818,80.70539222,6.66,Moderate
80,15,40,27.65454545,80.64477799,6.5,Moderate
80,15,40,27.65454545,80.72188994,6.32,Moderate
80,15,40,27.90909091,80.74845513,6.58,Moderate
80,15,40,28.99454545,80.81144138,6.48,Moderate
80,15,40,28.64818182,80.89389142,6.54,Moderate
80,15,40,22.89090909,80.72732035,6.68,Moderate
80,15,40,28.64818182,80.81394412,6.34,Moderate
80,15,40,28.99454545,80.74849193,6.44,Moderate
80,15,40,27.65454545,80.6497558,6.58,Moderate
80,15,40,22.89090909,80.75187946,6.66,Moderate
80,15,40,28.99454545,80.81394412,6.36,Moderate
80,15,40,22.89090909,80.86629296,6.4,Moderate
80,15,40,27.65454545,80.76226576,6.54,Moderate
80,15,40,28.64818182,80.76311725,6.58,Moderate
80,15,40,28.08181818,80.73238687,6.62,Moderate
80,15,40,28.64818182,80.70492343,6.66,Moderate
80,15,40,27.65454545,80.67981572,6.46,Moderate
80,15,40,27.90909091,80.79923774,6.42,Moderate
80,15,40,27.65454545,80.7042753,6.4,Moderate
80,15,40,28.08181818,80.75526593,6.5,Moderate
80,15,40,22.89090909,80.87731897,6.56,Moderate
80,15,40,26.01818182,80.66398889,6.46,Moderate
80,15,40,28.64818182,80.81144138,6.46,Moderate
80,15,40,27.65454545,80.64135373,6.62,Moderate
80,15,40,28.64818182,80.77640365,6.5,Moderate
80,15,40,26.01818182,80.59107691,6.52,Moderate
100,65,70,28.64818182,82.58117566,6.62,Poor
100,65,70,28.99454545,82.56938052,6.6,Poor
100,65,70,28.99454545,82.32605837,6.38,Poor
100,65,70,28.64818182,82.41194917,6.34,Poor
100,65,70,28.64818182,82.49504062,6.5,Poor
100,65,70,26.01818182,83.43830457,6.66,Poor
100,65,70,28.08181818,82.52862293,6.56,Poor
100,65,70,28.64818182,82.37775228,6.38,Poor
100,65,70,28.08181818,82.52862293,6.54,Poor
100,65,70,26.01818182,83.4007944,6.62,Poor
100,65,70,27.65454545,82.45538127,6.58,Poor
100,65,70,28.64818182,82.54185436,6.48,Poor
100,65,70,28.08181818,82.47036434,6.48,Poor
100,65,70,26.01818182,83.31661965,6.4,Poor
100,65,70,28.64818182,82.63946601,6.6,Poor
100,65,70,28.64818182,82.40493082,6.46,Poor
100,65,70,27.65454545,82.29683156,6.38,Poor
100,65,70,27.65454545,82.33102846,6.36,Poor
100,65,70,28.64818182,82.40696639,6.42,Poor
100,65,70,28.99454545,82.37661556,6.4,Poor
100,65,70,28.64818182,82.42877741,6.32,Poor
75,75,150,22.89090909,82.6729959,4.84,Poor
75,75,150,27.65454545,83.1102998,5.08,Poor
75,75,150,27.90909091,82.31919057,4.96,Poor
75,75,150,26.43333333,83.74459313,5.04,Poor
75,75,150,27.90909091,83.09262461,5.04,Poor
75,75,150,27.90909091,83.11369091,5.16,Poor
75,75,150,22.89090909,83.94153708,5.1,Poor
75,75,150,27.65454545,82.31919057,4.96,Poor
75,75,150,27.90909091,83.09914836,5.1,Poor
75,75,150,22.89090909,83.94153708,5.12,Poor
75,75,150,27.65454545,82.18438047,4.9,Poor
75,75,150,27.65454545,83.09914836,5.14,Poor
75,75,150,27.65454545,83.09914836,5.12,Poor
75,75,150,27.65454545,81.78526536,4.84,Poor
75,75,150,22.89090909,83.94293125,5.06,Poor
75,75,150,27.90909091,83.09914836,5.14,Poor
75,75,150,22.89090909,83.96521276,5.16,Poor
75,75,150,22.89090909,82.6729959,4.82,Poor
75,75,150,27.90909091,81.78526536,4.86,Poor
75,75,150,27.90909091,81.78526536,4.84,Poor
75,75,150,27.65454545,83.09914836,5.1,Poor
75,75,150,27.90909091,83.11369091,5.18,Poor
75,75,150,27.65454545,83.10128675,5.06,Poor
75,75,150,27.65454545,83.09262461,5.02,Poor
75,75,150,27.90909091,82.18438047,4.9,Poor
75,75,150,27.65454545,83.09262461,5.04,Poor
75,75,150,27.65454545,82.31919057,4.94,Poor
75,75,150,22.89090909,83.21166928,4.94,Poor
75,75,150,22.89090909,83.74691085,5.0,Poor
75,75,150,25.81818182,82.72395936,4.84,Poor
75,75,150,27.90909091,83.10128675,5.06,Poor
75,75,150,27.90909091,83.09914836,5.12,Poor
75,75,150,27.65454545,82.92056144,5.0,Poor
75,75,150,27.90909091,83.09262461,5.02,Poor
75,75,150,22.89090909,83.21166928,4.96,Poor
75,75,150,22.89090909,83.91897401,5.02,Poor
75,75,150,22.89090909,83.95194429,5.08,Poor
75,75,150,22.89090909,83.91897401,5.04,Poor
75,75,150,22.89090909,83.21166928,4.92,Poor
75,75,150,26.43333333,82.42908791,4.86,Poor
75,75,150,27.90909091,81.82098655,4.88,Poor
80,70,50,28.64818182,82.75269467,6.32,Poor
80,70,50,26.01818182,83.73414539,6.34,Poor
80,70,50,27.65454545,82.73723605,6.32,Poor
80,70,50,28.64818182,82.80444339,6.68,Poor
80,70,50,28.64818182,82.84721884,6.54,Poor
80,70,50,27.65454545,82.70938524,6.4,Poor
80,70,50,28.64818182,82.78874057,6.58,Poor
80,70,50,28.64818182,82.84410779,6.6,Poor
80,70,50,28.64818182,82.8327599,6.66,Poor
80,70,50,27.65454545,82.77286472,6.62,Poor
80,70,50,26.01818182,83.69992074,6.64,Poor
80,70,50,28.64818182,82.6686989,6.44,Poor
80,70,50,28.64818182,82.84721884,6.56,Poor
80,70,50,27.65454545,82.70529241,6.34,Poor
80,70,50,26.01818182,83.73790771,6.46,Poor
80,70,50,28.64818182,82.72770012,6.42,Poor
80,70,50,27.65454545,82.64051714,6.46,Poor
80,70,50,28.64818182,82.71274751,6.38,Poor
40,72,77,17.02498456,16.98861173,7.485996067,Moderate
23,72,84,19.02061277,17.13159126,6.920251378,Poor
39,58,85,17.88776475,15.40589717,5.996932037,Poor
22,72,85,18.86805647,15.65809214,6.391173589,Poor
36,67,77,18.36952567,19.56381041,7.152811172,Moderate
32,73,81,20.45078582,15.40312102,5.988992796,Poor
58,70,84,20.6543203,16.60820843,6.231049028,Moderate
59,70,84,17.3348681,18.74926979,7.550808267,Moderate
42,62,75,18.17912258,18.90426935,7.010570541,Moderate
28,74,81,18.01272266,18.30968112,8.753795334,Poor
58,66,79,20.99373558,19.33470387,8.718192847,Poor
43,66,79,19.46233971,15.22538951,7.976607593,Poor
58,63,81,19.81344531,14.69765308,6.515499549,Moderate
23,62,85,18.97424756,19.5161216,8.490127142,Poor
27,62,77,18.19737048,14.71070537,6.576415562,Poor
28,72,84,18.72963144,19.18197264,6.481783043,Poor
50,56,76,20.99502153,19.8601304,7.966605025,Moderate
39,71,84,20.28155898,16.39535215,8.140825437,Poor
25,78,76,17.48042641,15.7559405,7.228963452,Poor
31,70,77,20.88818675,14.32313811,6.492546046,Moderate
26,80,83,17.08498521,16.14565756,7.528599957,Poor
25,68,77,20.09340593,15.11279612,7.701446446,Poor
31,78,76,17.57212145,14.99927489,8.519975748,Poor
60,68,83,19.12065218,18.43475844,6.620900869,Moderate
59,62,83,18.57665902,19.22008229,8.104396058,Poor
22,67,78,17.16606398,14.42457525,6.204090835,Poor
36,65,80,18.2872007,16.67921616,6.051091339,Moderate
59,60,84,19.03025305,18.66725565,7.690962338,Moderate
54,77,85,17.1418614,17.0662427,7.829211144,Moderate
43,68,81,17.47809436,17.93253975,6.761599706,Moderate
28,76,82,20.56601874,14.25803981,6.654425315,Poor
42,79,85,17.22385224,15.82069268,6.129533877,Moderate
32,60,83,19.69141713,19.44225438,8.829273328,Poor
22,78,76,17.84851658,19.09172907,8.621662982,Poor
31,79,75,18.8202251,16.1074793,8.204862075,Poor
28,58,81,17.47500984,16.54314829,6.18042747,Poor
57,58,77,18.72649425,17.58406365,7.978996755,Moderate
49,55,78,18.65580107,16.17772668,7.863113671,Moderate
46,76,77,18.2356751,19.68538502,6.967843048,Moderate
54,61,77,18.81198127,15.21618225,6.206582193,Moderate
38,60,76,18.65054116,17.80852431,8.868741443,Poor
59,55,79,20.36720401,16.89574311,8.766128654,Poor
36,76,75,18.38120357,16.63805158,8.736337905,Poor
57,68,81,17.17012591,17.30457712,8.081095263,Poor
35,66,81,19.37101121,15.77458129,6.138243973,Moderate
35,64,78,17.92845928,14.27327988,7.496645259,Moderate
52,60,79,19.45339934,18.23490739,8.380185271,Poor
27,76,83,19.12829388,14.92241479,6.289614016,Poor
57,60,84,19.1034283,17.26184541,6.586777189,Moderate
52,68,78,17.48504075,16.96070581,6.89655198,Moderate
43,79,79,19.40751744,18.98030507,7.806747656,Poor
44,74,85,20.18649426,19.63719995,7.150681303,Moderate
24,55,78,17.30287885,15.15405941,6.64919573,Poor
29,77,75,17.50361137,15.48083156,7.778591618,Poor
20,60,78,18.17234999,14.70085967,6.358740355,Poor
56,67,78,17.57445618,16.71826572,8.255450758,Poor
37,66,85,20.93175255,18.91295403,6.456148474,Moderate
49,71,76,19.71098332,17.63879418,6.613072145,Moderate
59,69,80,19.07937684,17.86754927,8.165359297,Poor
20,79,77,18.54988627,16.02542689,7.64867466,Poor
24,56,85,18.19903647,17.41333199,6.545888558,Poor
51,72,75,18.88852533,14.99451145,7.104224797,Moderate
57,73,85,18.49311205,14.72115044,7.358099622,Moderate
22,64,82,19.48974337,17.17260319,6.4740245,Poor
52,73,79,17.25769499,18.74943955,7.840339389,Moderate
29,75,75,19.62416326,18.71483156,7.064790365,Poor
44,59,78,20.67526473,19.85388984,7.599033472,Poor
41,69,82,20.02381489,16.63294455,6.715587232,Moderate
52,56,85,20.1187446,14.44228303,6.81712422,Moderate
34,76,80,20.65691793,15.84572566,7.985417393,Poor
42,74,83,19.2582557,14.2804191,7.545258424,Poor
34,71,79,17.927806,15.85622899,7.728998197,Poor
27,73,79,19.16288268,15.83500655,7.354973451,Poor
30,70,79,20.26942271,19.96978871,7.313122235,Moderate
57,57,75,17.09104223,18.25142068,7.785039076,Moderate
27,79,82,17.06579293,17.54024066,6.307004923,Poor
32,71,85,20.62767492,14.44008871,6.403982316,Moderate
31,76,82,20.8248451,17.85057083,7.599279991,Poor
33,75,84,19.46210401,18.72831993,7.217018459,Moderate
47,80,77,17.18248372,16.42891834,7.561108006,Moderate
54,62,80,17.48911699,16.39055394,7.489545074,Moderate
47,79,78,17.48395377,14.76014523,6.609696734,Moderate
35,57,83,19.48316794,17.44534641,7.476800943,Moderate
53,73,77,19.71359733,18.09665739,7.325451279,Moderate
45,61,78,19.48649305,16.06240074,6.489389282,Moderate
37,78,79,19.95264829,14.82633099,7.786366322,Poor
30,75,81,19.41789736,16.80472243,6.408437886,Moderate
37,55,82,19.45591848,18.02235902,8.423873703,Poor
53,65,76,20.19137759,16.41998269,8.719960893,Poor
22,60,85,18.8392908,14.74071856,7.811997977,Poor
60,61,78,20.71219282,19.83643308,6.317153205,Moderate
42,67,77,18.99424448,15.9362937,7.114405288,Moderate
39,76,76,19.96837462,15.57324389,8.135900726,Poor
35,63,76,17.81564548,17.60756635,7.714153038,Poor
30,65,82,20.71424384,15.27824066,7.103798069,Moderate
57,56,78,17.34150229,18.75626255,8.861479668,Poor
48,65,78,17.43732714,14.33847406,7.861128148,Moderate
36,56,83,18.89780215,19.76182946,7.4526709,Moderate
40,58,75,18.59190771,14.77959596,7.168096055,Moderate
49,69,82,18.31561493,15.36143547,7.26311855,Moderate
18,30,29,26.7627493,92.86056895,6.420018717,Moderate
37,23,28,25.61294367,94.3138837,5.740054567,Moderate
13,28,33,28.130115,95.64807631,5.686972967,Moderate
2,21,35,25.02887163,91.53720922,6.293662363,Moderate
10,18,35,27.79797651,99.64573002,6.381975465,Moderate
7,11,32,29.25902906,95.11294697,5.542169139,Poor
39,5,31,27.10134661,93.69979946,5.551963184,Moderate
34,6,27,25.84726298,90.92669463,5.860740481,Moderate
31,30,29,26.58580443,90.98617591,5.558807063,Moderate
25,7,35,28.38503882,99.18843684,5.55771171,Poor
16,18,26,28.43647052,91.81320717,5.568365926,Moderate
26,10,33,28.27298134,96.93649473,6.07071786,Moderate
27,8,32,27.00648436,96.46168931,5.627860549,Poor
37,18,30,27.63551259,99.34854917,6.38488418,Moderate
19,15,34,26.29644905,99.65809151,5.685889066,Moderate
0,19,33,27.1326009,95.23797989,6.234458417,Moderate
31,20,26,25.56567803,97.61361544,6.443168642,Moderate
9,17,32,25.94951662,93.40548703,5.842317989,Moderate
22,11,29,28.03380598,95.01630593,5.955742971,Poor
31,6,26,29.12859129,91.30924833,5.741367375,Moderate
34,6,30,27.0828252,97.00155491,5.948342571,Moderate
24,6,32,28.11321494,90.01734526,6.387067562,Moderate
1,8,26,27.5136304,94.18955816,5.562911913,Poor
31,13,33,27.63834933,95.48763389,5.85971872,Moderate
10,9,28,29.01256899,94.01014388,6.282955073,Moderate
36,27,26,26.58413917,95.78923137,6.25449571,Moderate
38,24,33,28.28905147,97.00396405,5.973853124,Moderate
11,6,25,28.69164799,96.65248672,6.081568052,Moderate
16,14,30,29.70931288,96.30484325,6.37466756,Moderate
33,14,35,27.14865285,96.66355213,6.027707171,Moderate
16,6,29,29.28725038,91.95614918,5.868285082,Poor
32,11,31,25.06871967,93.31410447,6.205931638,Moderate
38,14,30,26.92449525,91.20106019,5.570745386,Moderate
8,6,33,28.27804288,93.64761266,6.095261013,Moderate
23,6,33,29.18032562,92.73041222,6.025789594,Moderate
29,25,35,28.3575072,91.64509299,5.542873799,Moderate
24,14,33,29.38072512,93.27565685,6.366219551,Moderate
32,12,30,25.39241091,98.08951196,5.579845008,Moderate
30,25,31,26.31270635,98.62048026,5.804965067,Moderate
14,21,35,29.52501367,91.91185319,6.121005506,Moderate
27,22,29,28.83214859,92.17170353,6.000248647,Moderate
40,5,29,28.48444906,97.76865458,5.820978791,Moderate
17,11,32,28.74013335,93.39676499,5.620733794,Poor
30,30,35,25.00872392,95.59224018,6.001936419,Moderate
28,10,30,29.8690834,91.14723422,6.305740522,Moderate
39,7,29,27.54273211,94.59086121,6.362544111,Moderate
32,20,35,26.52166434,98.38227669,5.588655387,Moderate
7,15,32,25.03512351,95.89739958,6.182232762,Moderate
29,17,29,29.20394909,95.66997327,5.959493188,Moderate
34,15,34,27.05826457,91.10510371,5.677282678,Moderate
14,23,25,26.18552389,96.96637916,5.612122797,Moderate
18,19,29,27.59376845,92.48519606,6.206077742,Moderate
7,21,35,25.76011662,94.65830608,5.764812076,Moderate
24,27,34,28.87862994,95.11320315,6.203376525,Moderate
39,29,29,26.50908611,94.48414544,6.143662699,Moderate
29,8,28,26.87037587,91.72546257,6.100429497,Moderate
10,24,27,27.57283516,94.90485697,5.708409601,Moderate
0,29,32,28.05912437,98.3670985,5.868255858,Moderate
32,11,31,29.51611558,92.56492864,6.461225827,Moderate
37,10,32,28.96318258,95.16333673,6.165084855,Moderate
20,29,27,25.09897688,92.36099489,6.047044342,Moderate
31,29,35,27.1872282,92.19906776,6.137102505,Moderate
17,30,27,29.03065024,90.79093862,5.894027065,Moderate
1,12,30,27.754298,95.94643831,5.56222383,Poor
6,13,29,27.31155708,99.96906006,5.832608028,Poor
15,28,32,28.84270971,99.64328526,6.218571874,Moderate
27,24,29,26.61423461,96.97300803,6.142010637,Moderate
3,23,30,29.70143197,95.65754365,6.078807239,Moderate
8,26,26,25.54759871,91.64194826,5.702484758,Moderate
20,28,26,26.37978453,91.49882979,5.547594847,Moderate
26,18,27,27.45907759,92.90736493,5.836075368,Moderate
1,6,35,27.02269204,95.71935435,6.231662767,Moderate
27,30,31,28.98545306,90.73966792,5.718120393,Moderate
23,7,34,26.1055118,91.52421214,5.852038202,Poor
0,26,31,25.0707247,95.02156793,5.547933273,Moderate
38,6,25,25.54963273,96.92786777,6.156259104,Moderate
25,12,26,28.56973521,95.67906668,6.436314406,Moderate
40,5,32,26.07010807,96.7036223,5.981169595,Moderate
0,19,31,25.51791333,94.38420565,6.271952833,Moderate
26,9,32,25.9490364,94.73860514,6.470465614,Moderate
35,30,34,28.2974764,95.41122824,6.141502001,Moderate
19,30,30,29.56549169,91.40896307,5.826381164,Moderate
31,13,33,29.69952329,95.21224392,6.342463714,Moderate
17,29,26,26.14162144,93.28415295,6.071897347,Moderate
2,30,30,26.00175125,94.79998418,6.331051715,Moderate
30,13,25,27.15116142,91.48889469,6.413184638,Moderate
8,15,33,28.97318719,98.09861043,5.50158009,Moderate
18,12,35,26.13958446,96.38580769,6.338720873,Moderate
8,28,30,25.51618488,94.33465411,6.015672239,Moderate
40,22,29,27.55821802,99.98187601,5.735364307,Moderate
27,10,33,27.81132822,97.48410555,6.465906333,Moderate
21,20,31,25.60033702,99.7240104,5.855457599,Moderate
3,9,35,26.91641934,99.84671638,6.318552973,Moderate
22,16,27,29.1797902,90.27214288,6.006784979,Moderate
27,8,30,26.44600063,98.29937782,6.008386283,Moderate
22,8,33,28.43572863,95.8840407,5.665785202,Poor
28,27,32,28.94099669,93.00109012,5.764615485,Moderate
23,21,26,26.45488737,93.45042636,5.901495544,Moderate
37,5,34,25.79490531,93.84150618,5.779032666,Moderate
19,26,29,26.93141945,98.80313612,5.67154928,Moderate
91,21,26,26.33377983,57.36469955,7.261313694,Moderate
107,21,26,26.45288458,55.32222678,7.235070264,Moderate
83,38,35,25.70822684,52.88667115,7.18915558,Good
108,24,31,24.12832546,56.18107663,6.431899748,Good
116,28,34,23.44372334,60.39523266,6.42321105,Good
116,23,25,23.4123707,52.26994674,6.869720196,Good
109,31,27,23.05951896,50.40609436,6.973839707,Good
89,25,34,23.07895447,63.65861483,7.184801627,Good
118,18,32,27.6496114,51.11044023,6.351823783,Moderate
111,32,34,25.46743689,69.35161206,6.392048018,Moderate
84,36,28,26.7350622,55.55164819,6.119892347,Good
85,33,25,26.20811417,52.50987966,6.910823945,Good
99,15,27,27.0424167,57.27927475,6.501157208,Moderate
81,30,31,24.65090184,51.93952357,7.027585559,Good
95,39,29,27.35152643,55.99375012,7.13411409,Moderate
81,34,30,25.17787724,62.26244581,6.647765997,Good
80,15,28,23.11438731,68.00096043,6.703270635,Good
104,20,26,27.22783677,52.95261751,7.493191968,Moderate
109,29,28,23.26316991,60.5160021,6.724688503,Good
100,32,26,25.234661,57.53161469,6.043485685,Good
100,24,28,25.59535262,57.72920846,7.101661011,Good
83,21,28,25.5674832,60.49244602,7.466900683,Moderate
120,23,28,25.67324193,51.29043632,6.877799264,Good
104,26,30,24.40726724,62.65692638,6.410992833,Good
108,33,31,23.69287069,66.76090123,7.393825704,Good
91,25,26,24.53460016,66.99765375,7.482414225,Good
86,26,27,27.13140403,52.89368299,6.081172981,Good
98,18,27,27.56088634,68.49299897,6.516312148,Moderate
111,27,31,23.59302313,55.27564977,6.043330951,Good
84,39,35,23.17714381,52.13864034,6.959404135,Good
98,27,27,24.71384065,51.29142534,7.238109556,Good
